vertical,horizontal
-24.90816583085143,-11.775984462248914
-84.78718831572041,21.959664110832364
-143.47363411426716,69.64478797992325
3.9415169003506207,-11.25506132760438
9.397884299044222,18.481082720765812
91.81706542373695,7.792053590870523
24.579477364975446,56.57356738869686
-50.32336666734119,-8.110801965731412
108.38100588058467,-33.61613306022207
-61.46417394592061,26.024390447515998
-68.90938524322104,12.632803088230503
50.83166646758906,-42.57382509259071
-12.101053481331007,-15.283108356039179
-104.25519503556373,-17.283726886845443
54.312028684926815,19.229058539559276
0.2704768751214601,-17.282325951031794
-13.428866811650948,4.44285000150677
17.405957773937473,-7.230128345108767
-16.133045107097473,16.94815910237645
-102.70469009303005,-1.8945443210135977
229.14281427454415,-16.144557019485944
85.17290963284933,-81.13942174180568
-11.916441424217965,2.556535163840522
16.526853711841625,-2.09199033389649
-22.966528303003145,6.987949420711573
-52.27939576445215,5.687425359396002
17.489413277411984,10.940897214606252
-13.76134458923724,46.31885764384975
-9.948179421118368,-7.887467635066457
-3.3366545224852757,12.74947796661138
-201.9607719466153,-7.455936237515459
69.64323664016615,-17.342149585698394
-35.68243333303684,-18.60604691980643
-132.27669796542284,3.3272226665332596
-19.799439107910416,-9.132854663138858
186.21559262422016,6.167085327504481
-19.937160816348637,-9.128437993853595
-118.3336872389084,-29.58676728451394
191.36817177175698,38.62704939202263
10.69426695135428,-7.009531623756288
12.037935189989867,-45.50255544235381
4.846273702522069,-10.884478706249581
9.358050711496674,31.160284443123942
65.18334347023966,-41.54511161297552
52.09282987564973,-10.163010717833004
-102.98535805861508,-19.54609015304237
234.55421909096714,-14.968685438104103
35.202880034893894,16.33401422363471
-196.54986495409904,-35.6566108919273
81.80750171008219,-10.837928210407142
-171.45940711180432,-6.388523033999604
119.39391802808967,-28.48437169998772
-43.569535132206965,16.753639784078302
-42.49800650956348,-17.623056721191176
81.09759806604654,-9.03593444600915
45.72221363999046,-19.23198341069508
-150.70238049036334,-39.58744860051098
-27.96306131249196,1.4072580752850286
-25.270055140469253,-56.8400210531658
-25.88440463352009,-17.62376020854947
96.98659544392058,0.6848542022402739
90.31641213493583,-11.240605957605794
91.23042968253037,-26.383939958422275
59.76735879925502,13.157408965575314
-89.95003505240359,75.47658565358182
-200.5028893752702,-0.2963108501284637
7.195211520863609,3.807662385634501
8.332827160256443,-42.61882154970618
194.38646632695787,21.17440215191226
43.363817420677435,-0.22306617741946866
-57.34176352375573,-37.715171365936044
59.117512677691366,14.284634395081241
62.485239616001024,0.7550754570060008
-78.358033345421,-23.748972442485183
48.24838851289525,-7.268128352314079
55.23118676764409,70.41937883898049
-33.5457069588108,-26.162876990633833
-54.165391802689555,-9.420473158094637
-157.37413853605992,-34.69541252575539
-3.528756308329946,-20.306748213527896
-23.97656076562913,-0.9911718710005744
-43.05101875643044,-31.793482527145557
142.39826787677907,60.6980326910666
60.37546328313306,-4.209981662837436
-8.008250480932077,-3.9393875608659528
128.22353034354558,-29.893283893938076
-18.10354815531457,16.91284798047451
-17.50651429286762,-5.2466528701316975
202.12665047879074,33.5732672755185
79.5385715057136,-40.50843348058373
-16.897488260892032,-59.303209782265185
99.9231328007009,10.592799148458425
-3.7481292187516146,-6.437777116928203
-158.6576942267315,-21.56308714981418
-22.305113448166082,-7.2064400788050875
-102.82913179962654,-33.79232123058756
-100.97479181896028,-60.74937927172567
-11.71594166762344,4.931977711473849
-10.619819223786465,-3.1168292529658856
-141.22359615015955,38.265061668366
154.71540507796072,-20.19377183457567
-5.70315031114967,28.128699604496887
1.2326668115662756,-21.863015912947617
4.015744236540797,-13.263745326244532
-4.680645975865218,1.9035222777363288
-2.5125766561005776,-21.71803215982891
1.9362539760271034,13.125299089190037
-32.880600154723936,0.9231410157483424
-32.188111169856256,-8.180134729107749
61.15681623898678,14.599752206274673
41.22533190084124,-8.261840824279773
-136.87064338800616,-21.554141180681768
29.358130110123,-44.73918554169916
-47.060981401534605,27.255226680487056
-53.2647184109868,13.908036422511032
-2.1813766975616886,-11.58426893568776
-56.6412113426199,42.300282972567004
-139.77034591560385,6.878768374001027
153.7347598557663,49.753344696019326
-31.388487284801613,6.944078139270005
-164.90575152383246,-49.05857360803185
212.3543166262902,-27.299493673018162
32.90119193957554,-8.689939623696375
68.85226519024127,4.085806453116447
-13.161538448912609,4.997941660875313
-79.57232356099314,31.07408840214515
62.361870000802526,-0.8513365692057846
-38.9908503977818,30.099726257433645
-131.21111299427645,-12.203993036742759
-1.7623521246514429,80.86707240281203
-6.308550771553826,-7.3473178129783605
40.33735425770294,-19.173203985091675
-17.507261304195993,-6.045792619727081
-71.39530343946728,-17.895685756151465
20.60831822946369,4.044797018720146
20.86841683172537,-6.811950442984653
-113.37756581085728,-18.454463445252486
36.85745457926856,-41.57313202168791
-64.09878638727514,0.7000138736851795
-147.11723645198,-16.444565649027027
165.9326922983717,16.311413373634537
131.41497481226259,32.74969722312528
-72.60509013663437,0.10694650791441518
282.60021965888706,12.241716824926755
233.8513969936791,49.236603052773035
-39.89145505167835,-9.312963685152283
83.30982801992866,-41.51975036103835
-20.641808273969275,4.883379575341962
-170.21349416780603,45.51136187591635
-12.643111177053584,-37.429423787746884
-9.6250925695212,-57.718842946229245
-140.1007111856558,25.010034140792754
-47.16067276580327,-77.1398548654513
-114.76352529896587,-22.630853456577256
-208.44789064080794,-8.559750278008835
4.5952340521590145,-30.51098449084799
11.683860225209855,-46.66853405293551
-21.205303040948024,-7.644488506346818
74.51380076008411,10.133120069315225
-145.32559763292718,2.76865987449969
166.38334218825725,9.061712472790816
167.8821579875874,-12.32836916379324
-5.707653466425313,43.30974987061819
104.82751018951382,-8.087036055037231
62.86657776938307,57.95483581845707
-197.8588035821651,2.6945516652818924
131.92422171278992,22.35109988706057
91.60472318765704,-22.317456114827337
-71.23768557502882,-85.38430201240703
3.741891803744295,-4.301798197746393
4.5686187843976995,19.024786075099485
-19.90795675696745,-19.34245513858906
-56.37693478385813,-19.938022006632536
-0.7290468948357898,-7.385893534835304
-32.26231795812123,8.822769579375688
-30.079365963135785,-8.015036302319231
66.95419640273184,32.25200890860043
74.79668756299321,6.937713371777534
47.774203119737706,-31.615121022506855
24.504493620762617,-9.400700696959234
-101.29883550917572,-22.69113548116593
21.77581939384561,-15.589168902687504
1.6983369862579138,-19.482088318986825
-85.14257505201493,2.928031614535371
14.031239175434905,-25.50689478086531
-20.347647227378275,-4.765968580219976
33.13077184177308,-9.155248035523186
-113.04454180919163,-27.55025295957506
6.345202652491025,8.044080113524956
-12.36446753953419,-10.231111319405272
-72.46838737019254,6.389194220613092
-38.433734056226854,37.19311429019007
-83.52518845927676,17.078778770892143
-144.7129106107589,-44.812540596412305
120.06970838004753,-63.773285178339904
100.16416411640716,32.829376219951826
-76.69390646831431,0.7548810225685543
-65.3825574336775,-26.51643904156549
-92.65666793120747,-4.642899812151768
-8.922649605572985,-80.10737170074214
-64.16437668195556,3.487894705516055
-82.88104069351533,-6.5305558532757
112.30483491966868,13.048127958591294
-6.697721473931722,-5.224698875675529
204.10262935386544,-37.42331842975335
-66.93137936865088,-19.848212060801075
-121.14165522022125,-35.39696001486982
138.82262209809386,-27.33236021517115
-57.155266744774565,-75.01535114771241
-169.20316900922666,8.690574167233194
163.94708857498273,-43.46362796508731
45.79271894176213,-5.320876646484351
-21.528010445900748,-21.539129462511312
-63.21971256747145,47.317285927473336
-58.62693293364879,-22.344313362390324
-19.33879239466222,-3.202046833646193
-193.4586683436024,18.920432959470645
-10.919086808721318,-2.1323779027817977
-135.52163456540674,-11.41577791065913
-185.18170451012548,22.901025860492894
151.05739087395142,35.406718342566705
-19.028486157229167,-11.285226795508322
-92.10589639548905,-12.483277628488565
147.0818582662535,-5.662465606005469
-36.94598284234331,-28.485812441288715
-201.36246540809756,-60.0653221921437
-6.075650806087367,1.9146261742065462
-17.89493406957257,-15.420920621319624
-136.48209046881234,52.28313357262141
198.41766662926358,24.424433729260272
122.91757661398151,-4.9978616045378885
-98.19346318765938,2.869204826547957
169.53475435787715,52.907412514840416
101.74848422693458,-39.96887992081298
-56.8268128927927,-13.473097382982075
13.849337760001163,33.0449061665762
-18.180081815615495,10.915093132515324
-13.601327846616186,-5.333695633530567
219.89159046708238,28.527134451422626
-76.56795482410206,68.90405952844918
-74.41074172179572,55.746213981366964
228.6586033362168,31.44855281525895
-62.36927964612596,12.845672737959603
-104.70920196143041,13.06015192136232
180.57127008270157,19.22984714683139
133.5215245968563,6.891569978462655
-16.61983898268022,-60.86397630334835
48.20585198373561,8.900299793702402
34.185744529775434,-5.094575381111042
40.323059570780515,-27.29654396098107
191.81476411418288,-1.3190269200927105
-1.8201288311371968,19.044976948216345
152.73274843081924,48.902628449929296
42.4289284074905,35.868867017422815
-12.231549339035382,-3.1290535911586517
-79.95422743499489,-0.12219818504536306
-0.18329076773341058,-33.593446417372604
-7.99574234874234,-2.83184240490948
71.41072296920044,47.4290337263904
30.53568533296459,34.08691748072448
-127.02795769351991,-11.364227054208584
20.523244616674106,12.720681423424196
-26.920292842574042,50.47060414497412
-26.35723827834272,-12.219126210624893
200.84975756451553,-31.551125105106053
-25.864069501920767,-4.2368661757990935
-41.847635534685026,-6.198222656778512
-77.09603818490649,6.843407731221305
156.62673445448553,34.72487252824283
52.0507632979494,9.095195038953761
-9.191120074609444,81.41869542624204
19.153544189604077,0.15088752094732172
20.75789584464178,-31.44538944390365
-93.93929262319722,12.814123376162627
-9.795476472168957,-4.172756256572654
-29.145032645871424,-47.70864029293864
-54.06283110951972,-7.229083445037531
-104.82264914242296,-38.68610188564742
-149.53999371395307,3.8108916882145536
-21.87701915316626,-8.418970079729604
-81.78703661777422,13.46291586209611
157.84987552972655,-2.198099684174224
32.76484856126547,26.183646807746527
-187.31271097576342,-36.9432497587631
2.806559036467604,6.167736912455496
-17.616291103228264,-5.379078260988649
-77.67377411989702,-14.241975310392604
80.87264052038194,-47.62588111769469
-49.71707971575847,-12.841823839794813
-45.4708813622035,-4.218279605625355
-73.9809754151492,57.37683147533812
-70.01615204353482,-37.633006052755036
225.68220168564773,24.480378682365597
41.33161641363887,-7.090968359824274
-20.285717775653325,-59.78557799863671
-47.796735130559,13.886241435886745
-69.42415793256134,-5.379515350811971
-110.80110605363271,-6.628796589208548
300.6724132623394,13.301288437416872
3.1175624821636347,-7.225326229648999
-70.26579203244972,-34.596187101441444
266.90531823328223,10.354092574850313
114.09283613890807,-31.04580300292679
-121.73001018387137,13.968228378651645
148.8541462726708,48.59753502439452
113.43570387281466,25.307330643452588
11.263590258890702,0.7777489859253137
125.40998983142498,-31.349906990702095
28.189656298183934,19.030433408778492
-31.924732661229257,-64.96477064003915
30.44679593276294,24.268564852125166
29.065287393811104,-32.39513112548667
-6.5032116085679945,-1.2312185219017238
-86.07024336302169,-21.44024274260778
-91.08821610657392,-50.820631082350985
39.886897138332756,-1.163293148051764
-43.241223027776414,-9.423681076424543
-126.57361550967863,13.117948243363173
25.810131853111784,9.066082888082121
-3.639281171893856,30.31003975495622
-115.42127692687751,44.23884609683688
33.585749471463316,51.23183411860799
-110.98877813194485,-31.739083120793396
-162.36169363403562,26.62846142794365
-12.36035934569361,19.993584134670527
-6.471374911939677,-2.045733450933767
-110.02713180285585,-36.6594050798775
116.90338813630768,12.205601472304465
41.26495736405457,13.667462661474758
0.5461231156366466,-21.292394047373136
-175.63825044563418,0.6513568415261943
-3.0929008772883435,-9.315886256058377
-3.0665601932244044,-23.494607668481876
-96.19245279600753,10.41068516749175
130.0903288675413,36.583460615574495
88.34377416979936,24.33162282497335
19.56056592379781,-9.177771679148861
-57.63541635574177,-3.485585219761731
-53.84720897179125,64.22734730183652
1.8674656874583775,-2.98899177939893
-34.36344725438738,52.50442067009641
28.322779718097536,27.22884584549945
35.002954657921975,-12.017998337068263
-65.2486169503444,-50.67344902833304
202.3231719583552,-14.894752385347715
3.4745894849487513,-50.72824165846316
-12.37335661550901,-4.078007345580318
279.6154012332782,-1.646528211670045
-56.4435517724458,60.46575088086672
-139.741233099869,-3.4997538114085955
277.5211764150668,-3.0280038631314596
-105.69755058979783,44.94598968979841
-103.64860974852542,33.08433283371289
36.22986964590643,1.816971579215135
-104.02751472084967,15.865046850555473
-3.8194249190258915,-11.405307995336216
-16.546038080858978,10.300452152859805
86.30753273532906,18.250819019374603
26.319559515109972,49.77766977962443
-8.784233135356999,-2.118085593224862
134.34437733356214,10.709813972827305
4.450386566434702,-9.862014386274552
-28.377150026574157,-35.76516534076097
20.183388742450177,4.854012828402176
-106.13384108967776,26.451262072970906
-150.00574639650188,-8.340844276048927
81.91038515474054,8.05558653334731
-14.929623720896814,-63.487743628271346
-86.45551012480377,-32.753393320140674
22.87752226723228,-0.11759444571606537
3.4091086034379146,-78.29663014250099
-52.5071484349632,50.403235876294616
15.696502049669789,0.8245462616845884
18.375542624661136,-20.320377019057332
-76.70659134458589,61.93463414271673
-32.276191150680404,9.041115851446136
-57.55148120976236,-41.08179339508189
76.92975371784814,45.39409642624571
8.76733887892425,63.66365390699906
-96.71287275280045,2.761496861100113
24.545618125974215,2.070541560196318
-24.428076763394984,0.9411006552087429
-56.58343832842024,-66.36586768880903
-172.3258407928344,-34.01871116594259
63.35957107415584,-3.1819902535929145
-32.7734095745065,-16.641701041976205
393.685651347357,8.268048263882122
-34.8713888410976,-7.289479490498252
-95.4223452338583,10.076526726895281
17.334690941383712,-1.0705281066638577
20.56640493687746,24.280884908032192
60.755669072948535,-38.50482720700853
53.13324308521004,20.070196434750414
-13.825341629102297,-9.37166326551835
-100.32190988359164,76.07920759290732
-185.9577611524903,-38.75588299625383
-67.46417080032734,34.25616050756298
-206.7264237885666,-15.44672185844729
382.9208180632168,-0.8112044363873565
-5.129991139545382,-42.626795872534956
-112.30009807485544,-0.5050133018576162
148.0009384233781,-37.50776373373168
57.539242014618594,-8.161442760556383
1.2480370788020991,26.450924301855196
344.12010188523976,-20.872252248657958
-63.72922577268042,-59.315887402001806
-115.85967628969078,-23.347380379579135
217.70722138594766,55.138099740672374
47.00282913594651,52.7640133021643
-25.929293996238187,12.043626414872676
466.09310121634377,0.8085377434887846
-19.888658404992498,18.0169173197541
-72.27788903784665,-8.279800411853103
-11.898395638647685,-0.09685253889415435
-25.320669520267757,-29.464818997300426
181.36787552155073,47.914273079798534
35.186133082229446,3.6693592089738445
-11.2807170325284,-11.373559372739066
81.8626358645692,33.58055735827759
-48.59418273445317,22.999857704323972
-148.1760539111713,-76.79420769198634
76.76346069361455,-11.13528509491249
-140.204949845129,-14.879735890813663
225.59160701482512,-3.9667283283689585
-39.42860113653643,22.04789748772481
-34.0189109611116,-16.441154474081998
-24.120638902998337,22.142637772405465
-90.10913017095686,1.6569177711702423
-94.90046096163661,-21.451020881183013
64.9507688979208,34.76952281776863
30.48003957528266,3.8541089313729913
-135.45514552324013,69.51976589966216
1.3473901505952313,-62.9059281206861
9.064296430153206,4.751914316355396
-70.47901837520783,-14.333481788784923
-70.42072304234136,-30.547784095763177
-167.73408219405246,16.799743207656377
33.20990870228769,18.193000670219817
-98.72192754944601,-33.07519773156844
-131.15395072902652,62.323013179376574
-7.878427052287805,8.191771696813362
-177.47117130505958,-16.16780512491721
211.3247657027925,19.49286352917227
4.118395934432385,-9.232783759831193
-133.6986915776377,34.03748511243293
64.91756814976179,-11.108904226513062
-36.56325225979862,-23.424672127259157
-102.00325756201855,45.234364268134584
-0.3404622647751694,19.67259158525502
-97.03106837875302,-22.40473198126432
-117.43809435216548,17.39719636970898
193.97998914407634,-4.971969926281531
1.8582037006685255,9.936257011833732
-18.252853833701636,-16.3020758215726
66.442893283623,-13.131052056352246
-12.8386020816464,-3.135524032396461
-47.54625385942677,-12.060448051955689
-33.195794462709614,13.916626249255955
-156.72361852071188,1.715130858714474
-187.27464579670698,-15.59588591668188
-6.428637986614547,-2.043006621523375
-19.132356080627233,21.492150784900787
-92.35727673882687,22.241431082587212
21.955405336702256,0.05013727522032241
-6.512286481014826,-13.208515577540595
140.37210815423418,18.315507621989127
8.440118874664677,-1.9774068817555417
-166.299836726768,-37.92734140151964
134.73259179384365,-48.56112334352616
85.12203447354051,7.936678405626026
-76.888907202707,-4.372228526020251
-46.820496768699456,-3.158347522595136
-40.599523338342124,5.8633992018499725
-40.67448640908992,-6.290342747173042
14.350734376494358,64.67669790472866
2.248310219566804,-1.1618650360138076
-45.401282093663326,26.925583598594415
-42.045062305226,20.811089598783667
-67.56785392857796,-2.1805198381854893
-7.257505882978705,-0.16966604802598795
-6.6071938090027515,-16.295671551959174
-40.33514488015322,-32.003072067267226
25.76759360058611,18.872016143983444
-62.42117995587637,-56.284141341118186
-160.8530567814456,16.88945682528663
148.60900307905024,23.537731257550888
-2.1925785159061775,-11.186983210043536
-12.95795938293071,9.862561232926339
-12.9511195573225,-0.5071914865944223
-26.30704710405047,-29.746374793088933
-91.12966864869512,34.18254719246704
-90.39619312721902,-71.05367276433901
-197.68813880331354,-29.86161038590552
-11.325455275206139,21.183811055942783
-57.359243068336866,5.951781633323037
-62.40500538736512,-16.24154986589207
80.68557099659239,9.06456120979476
-15.968692182245945,35.91988271673131
-163.13417659165012,-37.738922100943796
6.87283993893584,0.7937323937405267
7.045846226891683,-8.306007048642869
-138.52883592338853,-30.61607765111569
9.769726520636027,2.9708712107121187
-139.1342740480532,-6.324022902183572
68.91913709846409,4.9049351401162085
26.070211181237653,4.2718894401509715
-49.75510981421451,-20.628958588536648
63.79792619714436,8.945685793925634
-40.05722177797168,30.136014979839388
-184.68307005595346,-48.988976290324445
4.4279195017442134,-44.57080572003281
13.521313118119906,25.08956708945908
12.544111311060647,1.910215305771601
13.89809679432625,-7.3774675405119865
-1.9055187769563418,8.877365102714862
25.11022816248783,-10.228939683199428
-29.985808390349064,12.729531066235552
-29.31015683333851,-23.701218803292136
435.1942737566712,10.544765355761626
-44.33152141776617,-71.95807533210939
-64.43601355232738,4.910219733488589
49.391985777885566,27.345608741914816
-87.86433196266768,26.437528797844834
-85.72153083474672,-53.89477535809283
-77.86811961950747,-2.3658191577929415
-175.77123332529982,-0.27028409519573415
-173.36257490940426,22.108513630952586
44.72633951109577,-8.409892343161232
-49.49873086890943,-7.536202855349131
46.69577758559251,5.971165275659928
12.93079805490595,0.8838158127717293
-32.36022215994166,45.575640288294835
127.92806173027111,-0.9197436431883261
44.74069887120373,-16.56333377749411
19.776251425869077,-47.56606548238517
72.12121586763948,-10.152336320070333
-81.71594515867838,-18.946845272000246
167.08953336372406,26.234083346451484
84.16507852490787,27.83662212599421
-70.52282048280114,-47.771297968621695
-1.4209765547760753,-2.9440635054845075
-12.007877821446812,-4.492371595953671
-29.93613780381486,14.591612842514678
-146.06242821550546,6.7600511650499016
177.98640647543363,-15.244346137061427
-21.78020068340703,4.840605542427852
-11.797358864278237,62.4173883946072
-109.46040054604555,12.569096901479782
-165.47728000706374,-46.88560969376124
166.1258357972266,2.041309086138426
-9.241504004444323,64.57348349561346
-6.7477988719245445,0.6599133032017335
-18.495832662983105,9.734239004630524
-17.50412650823364,-19.497186654192774
-111.68181513284182,10.165808988892593
-45.757378626240666,43.299176006476216
-39.27527317188236,15.074816489437978
136.05239253231713,-8.088280470850748
148.92168466795403,-22.317196624716132
-100.95664057499255,-61.98722672335879
10.162955518118338,9.829242914840279
4.505157642836252,-14.258345334140472
-45.642955865643444,67.73325596405795
367.19307106919626,12.476042953154774
82.17552948008529,-24.206111710354207
-98.61764611537447,10.955075841576843
160.7827019909128,-64.74504299144229
15.925481761657807,12.966731810206454
9.946773524746163,-6.261438127528038
-50.66603254697469,-22.446433803553248
193.26223492815774,22.51723244880054
77.55565460646511,-37.617295870922874
36.50762000819407,12.97190448798915
-151.02033293360435,10.760864743498871
111.57674533230113,-32.37233875354798
35.80043180141587,22.10152743212035
-64.44268951011867,2.1267955640745413
81.05220588726775,13.178075071814874
74.9926210685586,-61.63963575276074
12.655841290062085,-1.296609587592684
192.72657704218915,37.438499365982864
-13.011241999012555,1.809880746959152
-42.02081054456659,20.063381457290518
-83.53547814024205,-0.9103323159554861
-132.4136467777799,-32.64196826356914
-226.80003390253472,23.87939926871053
34.18366876186968,1.9848363989671611
34.213490217453455,10.904162531892837
-14.843516682590348,2.6180709701600335
-8.12177403730243,42.25762079263137
-1.4319381489828515,-11.304962195988594
-18.291222799639797,3.768451882347051
-151.4514914713886,14.390366343361109
-150.3551234888337,-61.99480752139431
-152.72098185431665,-48.54800074396542
148.79996346935542,1.9831857104701953
9.4592303167218,-9.315557187156912
-71.05924900000662,34.53898649849788
31.04166467661213,-15.276094987559873
12.211986159376352,37.263767914366156
16.955970096265048,-41.591876107020596
-62.68346770311547,-2.1729557275969
-95.95315988989987,-29.399122745615557
-128.5828255461707,40.29994229150043
210.6585161356814,-31.84532925471285
67.3802493223834,-31.760051682508504
-9.037530493315614,-1.9326688847685318
224.8336357838537,-34.27477340102047
-30.87955500768288,4.445930789898682
-31.18554227450312,-9.406041907203132
-9.598190327501868,8.015444040058412
-7.905511378875474,-1.1021334259287983
-102.24987995250447,-16.40232354655285
54.92282875796582,-5.226711219310573
-70.41597778623901,32.20613093513282
-75.7937305120069,31.091297465044534
21.864463506560526,4.853135906928628
25.958477739476677,-42.01256784002862
137.14781421851967,40.56465744398167
-4.138934625208719,-5.149467986886066
-47.84351758967432,-6.122894849281124
194.3508099130368,-46.72986054083623
-27.159219725262005,2.0773944269996605
134.23629568908365,-50.86505934948252
56.59755177110293,33.31861395406878
-43.09898779929199,6.933213307935318
90.70949727344555,4.064825298132121
-21.647929224329744,5.9300305633532275
27.098475378200078,-3.1772465525612006
171.37309420391222,-5.964996679306864
-8.51068811981338,19.605135170970186
-14.388970422329521,8.86612005271786
-96.29315661423863,6.058711076123643
-7.136313972613209,-6.236322831676944
-0.16030099702612688,-50.73293191883346
-17.385721074622097,14.207439238088227
-11.91734443471637,-4.089416987546429
69.55164328029497,-25.261734925397604
-11.957638028703116,1.8783015146334492
84.37637766492509,-2.183152272152938
-67.09451889805246,38.16862660643818
-64.88723261680695,19.507312087611012
81.32095772667441,3.9222788669948727
86.15169442036506,-7.784691919361137
64.39603456596296,42.36859082617349
30.346828160456937,-42.23833702810521
-191.23596868445267,37.191809681958716
-226.31209987550307,-28.59408654339734
124.13864821411676,-33.693303106485246
-181.9295381369446,-35.788174797729084
64.74473719615435,-38.647731974257056
-20.12877748364798,-3.151539248120912
-73.17201953694729,-38.939314558621106
-9.98057856102298,3.9615318321723407
-201.17610275744687,43.116449467400514
522.8494207268884,-2.7048287520585745
-9.530076429176177,3.4888994840625287
29.192597151686243,7.949194539691007
5.678310814543863,6.471554038483646
-29.379696216565435,26.805946794149804
132.73229762594434,49.695477575998495
18.337923059189507,21.21609679211116
-21.618705020895675,15.972657436721363
181.50116163598483,29.908634677953614
-3.9550675680854965,-2.2833360170264427
-44.09751856515021,17.960993128540565
50.58978462843322,9.899116180042654
-179.63409083747268,65.11312580838069
64.8397806401486,-10.660713833129705
58.262863420962844,52.66378081182046
-36.431011520244,-24.061849820581756
482.40887468200634,-23.09807563367559
144.7688052289559,61.65857590845894
-39.56873622082679,-25.07902203966978
-53.52915329430158,5.099790903916869
-79.88972067601287,-3.244334067508305
-176.74226325621171,41.33462951798924
7.27090761644024,9.007085353322452
-27.95874678977549,-18.319055516508456
-112.29290952450481,15.91246442301906
425.4036315175352,55.183304171385146
-66.27514906545991,48.662235405591446
-64.07532643246441,-0.28000556188175096
-6.442080666793004,14.935440598378761
-139.91001055229745,-3.1958258650003017
79.3305448866401,-10.869532049419433
-57.006252889464804,22.963182254665526
-90.0149533756736,13.034635339392196
-49.981030311916925,60.57574913136443
-47.42445142537639,-0.3789439694611474
-15.821073209320616,-34.634756581690965
-16.48642429653347,-2.0576081468731786
-84.22159256110507,-33.5560980313378
16.313264235989834,19.18770673128114
17.679260715779378,10.88694603448181
